Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
11/12/2023 01:00,10184.325373,1209.634944,5716.440525,935.49992,9569.86491,2815.169182,5983.651149,1073.209098,37487.795101
11/12/2023 02:00,9913.057688,1164.955552,5738.999128,920.969709,9180.315797,2751.587068,5810.65829,1053.707684,36534.250916
11/12/2023 03:00,9779.311459,1135.310011,5725.093365,917.67418,9002.155353,2675.844674,5701.111895,1063.245382,35999.746318
11/12/2023 04:00,9655.539374,1117.873111,5804.826723,937.017805,8851.711286,2616.206516,5641.719522,1050.210546,35675.104882
11/12/2023 05:00,9596.581972,1116.374537,5741.869083,939.378469,8923.613506,2651.422549,5649.346454,1049.884109,35668.470679
11/12/2023 06:00,9641.775618,1117.25136,5757.760103,977.944859,9146.856692,2708.943999,5708.391495,1080.716731,36139.640857
11/12/2023 07:00,9877.698735,1192.530946,5867.470221,1007.765079,9632.082243,2734.411891,5911.925353,1123.279651,37347.164119
11/12/2023 08:00,10065.442096,1260.659313,5886.797454,1034.15208,10076.134027,2809.651713,6168.585929,1149.748227,38451.170839
11/12/2023 09:00,10474.540845,1323.765414,5955.299199,1068.514018,10537.620936,2944.749445,6464.056373,1176.038136,39944.584365
11/12/2023 10:00,10808.02206,1359.501306,5948.136379,1081.380417,10956.404025,3079.07964,6660.286865,1197.504133,41090.314824
11/12/2023 11:00,11015.411148,1353.00837,5981.602886,1050.158729,11071.733233,3168.309664,6776.73225,1196.295619,41613.2519
11/12/2023 12:00,11149.195773,1354.323472,6018.847706,1025.616161,11164.215737,3176.04238,6823.082176,1198.399105,41909.72251
11/12/2023 13:00,11257.895237,1353.099461,6038.437863,990.309689,11201.90708,3154.065018,6829.872204,1188.487178,42014.073729
11/12/2023 14:00,11372.199393,1362.32358,6051.64547,1052.337236,11246.937727,3175.702651,6819.249882,1174.624912,42255.020851
11/12/2023 15:00,11329.907966,1355.857264,6031.01384,1064.214615,11209.181193,3248.211671,6784.644809,1155.567956,42178.599314
11/12/2023 16:00,11368.764665,1359.131421,5999.052436,1072.380859,11271.426885,3257.184039,6781.064051,1135.61089,42244.615247
11/12/2023 17:00,11449.421012,1389.35258,6002.697364,1085.933046,11506.365067,3276.764354,6870.494887,1128.594018,42709.622327
11/12/2023 18:00,11668.390364,1447.011081,5825.667171,1090.13593,11834.961265,3327.526946,7130.84105,1159.616996,43484.150803
11/12/2023 19:00,11874.23612,1501.682843,6006.832971,1111.262523,12221.084002,3456.745516,7324.406616,1198.728022,44694.978613
11/12/2023 20:00,11821.007015,1509.007258,6042.146028,1111.845745,12219.914496,3470.901839,7314.957938,1218.376736,44708.157056
11/12/2023 21:00,11651.956551,1484.480875,6104.415893,1093.991534,11988.504509,3415.994146,7208.673411,1197.908081,44145.925
11/12/2023 22:00,11328.918729,1415.467824,6046.128942,1059.793341,11521.071481,3262.396014,6994.704797,1158.551174,42787.032303
11/12/2023 23:00,10861.517022,1338.438823,6011.170831,1026.385351,10879.728777,3074.711477,6655.391584,1120.740032,40968.083896
