,DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
10738925,2023-07-09,06:00,HB_WEST,19.28,N
10739773,2023-07-09,07:00,HB_NORTH,20.81,N
10739776,2023-07-09,07:00,HB_WEST,21.23,N
10740624,2023-07-09,08:00,HB_NORTH,17.43,N
10740627,2023-07-09,08:00,HB_WEST,17.62,N
10741475,2023-07-09,09:00,HB_NORTH,17.6,N
10741478,2023-07-09,09:00,HB_WEST,17.6,N
10742326,2023-07-09,10:00,HB_NORTH,19.35,N
10742329,2023-07-09,10:00,HB_WEST,19.32,N
10743177,2023-07-09,11:00,HB_NORTH,24.36,N
10743180,2023-07-09,11:00,HB_WEST,24.33,N
10744028,2023-07-09,12:00,HB_NORTH,30.0,N
10744031,2023-07-09,12:00,HB_WEST,29.97,N
10744879,2023-07-09,13:00,HB_NORTH,30.97,N
10744882,2023-07-09,13:00,HB_WEST,30.92,N
10745730,2023-07-09,14:00,HB_NORTH,32.13,N
10745733,2023-07-09,14:00,HB_WEST,32.0,N
10746581,2023-07-09,15:00,HB_NORTH,38.72,N
10746584,2023-07-09,15:00,HB_WEST,38.5,N
10747432,2023-07-09,16:00,HB_NORTH,49.97,N
10747435,2023-07-09,16:00,HB_WEST,49.74,N
10748283,2023-07-09,17:00,HB_NORTH,62.98,N
10748286,2023-07-09,17:00,HB_WEST,62.81,N
10749134,2023-07-09,18:00,HB_NORTH,64.29,N
10749137,2023-07-09,18:00,HB_WEST,64.53,N
10749985,2023-07-09,19:00,HB_NORTH,58.21,N
10749988,2023-07-09,19:00,HB_WEST,59.01,N
10750836,2023-07-09,20:00,HB_NORTH,71.67,N
10750839,2023-07-09,20:00,HB_WEST,72.88,N
10751687,2023-07-09,21:00,HB_NORTH,67.06,N
10751690,2023-07-09,21:00,HB_WEST,69.51,N
10752538,2023-07-09,22:00,HB_NORTH,34.49,N
10752541,2023-07-09,22:00,HB_WEST,36.45,N
10753389,2023-07-09,23:00,HB_NORTH,30.55,N
10753392,2023-07-09,23:00,HB_WEST,32.34,N
10754240,2023-07-09,24:00,HB_NORTH,26.16,N
10754243,2023-07-09,24:00,HB_WEST,27.3,N
10755091,2023-07-10,01:00,HB_NORTH,23.04,N
10755094,2023-07-10,01:00,HB_WEST,24.58,N
10755942,2023-07-10,02:00,HB_NORTH,22.68,N
10755945,2023-07-10,02:00,HB_WEST,24.01,N
10756793,2023-07-10,03:00,HB_NORTH,20.6,N
10756796,2023-07-10,03:00,HB_WEST,21.8,N
10757644,2023-07-10,04:00,HB_NORTH,20.55,N
10757647,2023-07-10,04:00,HB_WEST,21.82,N
10758495,2023-07-10,05:00,HB_NORTH,21.02,N
10758498,2023-07-10,05:00,HB_WEST,22.61,N
10759346,2023-07-10,06:00,HB_NORTH,24.3,N
10759349,2023-07-10,06:00,HB_WEST,25.76,N
10760197,2023-07-10,07:00,HB_NORTH,23.39,N
10760200,2023-07-10,07:00,HB_WEST,24.64,N
10761048,2023-07-10,08:00,HB_NORTH,23.32,N
10761051,2023-07-10,08:00,HB_WEST,23.91,N
10761899,2023-07-10,09:00,HB_NORTH,21.12,N
10761902,2023-07-10,09:00,HB_WEST,21.12,N
10762750,2023-07-10,10:00,HB_NORTH,22.02,N
10762753,2023-07-10,10:00,HB_WEST,21.92,N
10763601,2023-07-10,11:00,HB_NORTH,28.0,N
10763604,2023-07-10,11:00,HB_WEST,27.86,N
10764452,2023-07-10,12:00,HB_NORTH,32.59,N
10764455,2023-07-10,12:00,HB_WEST,32.39,N
10765303,2023-07-10,13:00,HB_NORTH,38.13,N
10765306,2023-07-10,13:00,HB_WEST,37.94,N
10766154,2023-07-10,14:00,HB_NORTH,40.0,N
10766157,2023-07-10,14:00,HB_WEST,40.44,N
10767005,2023-07-10,15:00,HB_NORTH,49.39,N
10767008,2023-07-10,15:00,HB_WEST,50.2,N
10767856,2023-07-10,16:00,HB_NORTH,66.74,N
10767859,2023-07-10,16:00,HB_WEST,68.08,N
10768707,2023-07-10,17:00,HB_NORTH,74.24,N
10768710,2023-07-10,17:00,HB_WEST,75.39,N
10769558,2023-07-10,18:00,HB_NORTH,68.7,N
10769561,2023-07-10,18:00,HB_WEST,69.44,N
10770409,2023-07-10,19:00,HB_NORTH,65.21,N
10770412,2023-07-10,19:00,HB_WEST,66.54,N
10771260,2023-07-10,20:00,HB_NORTH,83.63,N
10771263,2023-07-10,20:00,HB_WEST,86.01,N
10772111,2023-07-10,21:00,HB_NORTH,82.26,N
10772114,2023-07-10,21:00,HB_WEST,85.6,N
10772962,2023-07-10,22:00,HB_NORTH,37.31,N
10772965,2023-07-10,22:00,HB_WEST,40.18,N
10773813,2023-07-10,23:00,HB_NORTH,32.67,N
10773816,2023-07-10,23:00,HB_WEST,34.98,N
10774664,2023-07-10,24:00,HB_NORTH,26.01,N
10774667,2023-07-10,24:00,HB_WEST,27.7,N
10775515,2023-07-11,01:00,HB_NORTH,25.02,N
10775518,2023-07-11,01:00,HB_WEST,26.04,N
10776366,2023-07-11,02:00,HB_NORTH,22.63,N
10776369,2023-07-11,02:00,HB_WEST,23.92,N
10777217,2023-07-11,03:00,HB_NORTH,23.25,N
10777220,2023-07-11,03:00,HB_WEST,24.42,N
10778068,2023-07-11,04:00,HB_NORTH,21.42,N
10778071,2023-07-11,04:00,HB_WEST,22.35,N
10778919,2023-07-11,05:00,HB_NORTH,21.37,N
10778922,2023-07-11,05:00,HB_WEST,22.13,N
10779770,2023-07-11,06:00,HB_NORTH,22.19,N
10779773,2023-07-11,06:00,HB_WEST,22.9,N
10780621,2023-07-11,07:00,HB_NORTH,19.75,N
10780624,2023-07-11,07:00,HB_WEST,20.1,N
10781472,2023-07-11,08:00,HB_NORTH,18.34,N
10781475,2023-07-11,08:00,HB_WEST,18.6,N
10782323,2023-07-11,09:00,HB_NORTH,18.34,N
10782326,2023-07-11,09:00,HB_WEST,18.36,N
10783174,2023-07-11,10:00,HB_NORTH,18.07,N
10783177,2023-07-11,10:00,HB_WEST,17.52,N
10784025,2023-07-11,11:00,HB_NORTH,22.97,N
10784028,2023-07-11,11:00,HB_WEST,22.04,N
10784876,2023-07-11,12:00,HB_NORTH,26.1,N
10784879,2023-07-11,12:00,HB_WEST,24.98,N
10785727,2023-07-11,13:00,HB_NORTH,28.01,N
10785730,2023-07-11,13:00,HB_WEST,27.31,N
10786578,2023-07-11,14:00,HB_NORTH,31.93,N
10786581,2023-07-11,14:00,HB_WEST,31.52,N
10787429,2023-07-11,15:00,HB_NORTH,39.67,N
10787432,2023-07-11,15:00,HB_WEST,39.08,N
10788280,2023-07-11,16:00,HB_NORTH,51.28,N
10788283,2023-07-11,16:00,HB_WEST,50.05,N
10789131,2023-07-11,17:00,HB_NORTH,48.13,N
10789134,2023-07-11,17:00,HB_WEST,46.42,N
10789982,2023-07-11,18:00,HB_NORTH,39.82,N
10789985,2023-07-11,18:00,HB_WEST,38.73,N
10790833,2023-07-11,19:00,HB_NORTH,41.2,N
10790836,2023-07-11,19:00,HB_WEST,40.65,N
10791684,2023-07-11,20:00,HB_NORTH,57.24,N
10791687,2023-07-11,20:00,HB_WEST,58.39,N
10792535,2023-07-11,21:00,HB_NORTH,49.79,N
10792538,2023-07-11,21:00,HB_WEST,52.45,N
10793386,2023-07-11,22:00,HB_NORTH,35.0,N
10793389,2023-07-11,22:00,HB_WEST,37.12,N
10794237,2023-07-11,23:00,HB_NORTH,28.4,N
10794240,2023-07-11,23:00,HB_WEST,30.99,N
10795088,2023-07-11,24:00,HB_NORTH,21.66,N
10795091,2023-07-11,24:00,HB_WEST,23.98,N
10795939,2023-07-12,01:00,HB_NORTH,23.6,N
10795942,2023-07-12,01:00,HB_WEST,25.94,N
10796790,2023-07-12,02:00,HB_NORTH,21.34,N
10796793,2023-07-12,02:00,HB_WEST,23.35,N
10797641,2023-07-12,03:00,HB_NORTH,18.89,N
10797644,2023-07-12,03:00,HB_WEST,20.54,N
10798492,2023-07-12,04:00,HB_NORTH,18.42,N
10798495,2023-07-12,04:00,HB_WEST,20.13,N
10799343,2023-07-12,05:00,HB_NORTH,18.01,N
10799346,2023-07-12,05:00,HB_WEST,19.49,N
10800194,2023-07-12,06:00,HB_NORTH,18.45,N
10800197,2023-07-12,06:00,HB_WEST,19.92,N
10801045,2023-07-12,07:00,HB_NORTH,15.95,N
10801048,2023-07-12,07:00,HB_WEST,15.91,N
10801896,2023-07-12,08:00,HB_NORTH,15.66,N
10801899,2023-07-12,08:00,HB_WEST,15.66,N
10802747,2023-07-12,09:00,HB_NORTH,15.0,N
10802750,2023-07-12,09:00,HB_WEST,9.45,N
10803598,2023-07-12,10:00,HB_NORTH,16.53,N
10803601,2023-07-12,10:00,HB_WEST,6.65,N
10804449,2023-07-12,11:00,HB_NORTH,18.19,N
10804452,2023-07-12,11:00,HB_WEST,8.98,N
10805300,2023-07-12,12:00,HB_NORTH,23.38,N
10805303,2023-07-12,12:00,HB_WEST,13.73,N
10806151,2023-07-12,13:00,HB_NORTH,24.12,N
10806154,2023-07-12,13:00,HB_WEST,18.91,N
10807002,2023-07-12,14:00,HB_NORTH,30.85,N
10807005,2023-07-12,14:00,HB_WEST,27.22,N
10807853,2023-07-12,15:00,HB_NORTH,42.4,N
10807856,2023-07-12,15:00,HB_WEST,39.03,N
10808704,2023-07-12,16:00,HB_NORTH,62.5,N
10808707,2023-07-12,16:00,HB_WEST,58.88,N
10809555,2023-07-12,17:00,HB_NORTH,68.25,N
10809558,2023-07-12,17:00,HB_WEST,64.26,N
10810406,2023-07-12,18:00,HB_NORTH,70.53,N
10810409,2023-07-12,18:00,HB_WEST,68.02,N
10811257,2023-07-12,19:00,HB_NORTH,67.77,N
10811260,2023-07-12,19:00,HB_WEST,67.25,N
10812108,2023-07-12,20:00,HB_NORTH,87.04,N
10812111,2023-07-12,20:00,HB_WEST,88.46,N
10812959,2023-07-12,21:00,HB_NORTH,69.59,N
10812962,2023-07-12,21:00,HB_WEST,71.91,N
10813810,2023-07-12,22:00,HB_NORTH,34.12,N
10813813,2023-07-12,22:00,HB_WEST,35.81,N
10814661,2023-07-12,23:00,HB_NORTH,33.78,N
10814664,2023-07-12,23:00,HB_WEST,35.53,N
10815512,2023-07-12,24:00,HB_NORTH,25.73,N
10815515,2023-07-12,24:00,HB_WEST,27.53,N
10816363,2023-07-13,01:00,HB_NORTH,23.07,N
10816366,2023-07-13,01:00,HB_WEST,24.56,N
10817214,2023-07-13,02:00,HB_NORTH,20.47,N
10817217,2023-07-13,02:00,HB_WEST,21.92,N
10818065,2023-07-13,03:00,HB_NORTH,19.09,N
10818068,2023-07-13,03:00,HB_WEST,20.62,N
10818916,2023-07-13,04:00,HB_NORTH,18.2,N
10818919,2023-07-13,04:00,HB_WEST,19.56,N
10819767,2023-07-13,05:00,HB_NORTH,17.69,N
10819770,2023-07-13,05:00,HB_WEST,19.04,N
